124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
124,58,206,146
125,58,207,146
124,57,206,145
124,57,206,145
124,57,206,145
123,57,205,145
123,57,205,145
123,57,205,145
122,57,204,145
122,57,204,145
122,57,204,145
122,57,204,145
121,57,203,145
121,57,203,145
121,57,203,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,57,202,145
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,58,202,146
120,59,202,147
120,59,202,147
120,59,202,147
120,59,202,147
120,59,202,147
120,59,202,147
121,59,203,147
121,59,203,147
121,59,203,147
121,59,203,147
121,59,203,147
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,60,203,148
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
121,61,203,149
122,62,204,150
120,61,202,149
119,61,201,149
118,61,199,148
117,61,198,148
116,61,196,148
115,62,195,147
114,62,193,147
113,62,192,147
113,63,191,147
112,63,190,147
111,63,189,147
110,63,188,147
110,64,188,148
109,64,187,148
108,64,186,148
107,64,185,148
107,65,185,149
106,65,184,149
105,65,183,149
105,66,183,150
103,66,181,150
101,66,179,150
99,66,177,150
97,66,175,150
95,66,173,150
93,66,171,150
91,66,169,150
89,67,167,151
88,67,166,151
87,67,165,151
86,67,164,151
86,68,164,152
85,68,163,152
84,68,162,152
83,68,161,152
83,69,161,153
82,69,160,153
81,69,159,153
81,70,159,154
80,70,158,153
80,70,157,153
80,71,157,153
80,71,156,153
79,71,155,153
79,72,155,153
79,72,154,153
79,72,153,153
78,73,153,153
78,73,152,153
78,73,151,153
78,74,151,153
78,73,151,152
79,73,152,152
80,73,153,152
80,73,153,152
81,73,154,152
82,72,155,151
83,72,156,151
83,72,156,151
84,72,157,151
85,72,158,151
86,72,159,151
87,71,160,150
89,70,162,149
90,69,163,148
92,69,165,148
94,68,167,147
95,67,168,146
97,66,170,145
99,66,172,145
101,65,174,144
104,65,177,144
107,65,180,144
110,65,183,144
113,65,186,144
116,65,189,144
119,65,192,144
122,65,195,144
125,65,198,144
128,65,201,144
131,65,204,144
134,65,207,144
137,65,210,144
140,65,213,144
143,65,216,144
146,65,219,144
142,64,215,143
139,64,212,143
135,63,208,142
132,63,205,142
128,63,201,142
125,62,198,141
121,62,194,141
118,62,191,141
113,62,186,141
108,63,181,142
103,64,176,143
98,65,171,144
93,66,166,145
89,67,162,146
87,68,160,147
85,69,158,148
84,70,157,149
82,71,155,150
80,72,153,151
79,73,152,152
77,74,150,153
76,75,149,154
74,75,147,154
73,76,146,155
72,76,145,155
70,77,143,156
69,77,142,156
68,78,141,157
67,79,140,158
67,79,140,158
67,79,140,158
68,79,141,158
68,79,141,158
69,79,142,158
69,79,142,158
69,79,142,158
70,79,143,158
70,79,143,158
71,79,144,158
71,79,144,158
72,79,145,158
72,79,145,158
72,79,145,158
73,79,146,158
73,79,146,158
74,79,147,158
74,79,147,158
75,79,148,158
74,79,147,158
74,79,147,158
74,79,147,158
73,79,146,158
73,79,146,158
73,79,146,158
73,79,146,158
72,79,145,158
72,79,145,158
72,79,145,158
71,79,144,158
71,79,144,158
71,79,144,158
71,80,144,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
70,80,143,159
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
69,81,142,160
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,82,141,161
68,83,141,162
68,82,141,161
68,82,141,161
69,82,142,161
69,82,142,161
69,82,142,161
70,82,143,161
70,82,143,161
70,82,143,161
71,82,144,161
71,82,144,161
71,82,144,161
72,82,145,161
72,82,145,161
72,82,145,161
73,82,146,161
73,82,146,161
74,82,147,161
74,81,147,160
75,81,148,160
76,81,149,160
76,81,149,160
77,81,150,160
78,81,151,160
78,80,151,159
79,80,152,159
80,80,153,159
80,80,153,159
81,80,154,159
82,80,155,159
83,80,156,159
84,80,157,159
85,80,158,159
86,80,159,159
87,80,160,159
88,80,161,159
90,80,163,159
91,80,164,159
92,80,165,159
93,80,166,159
94,80,167,159
95,80,168,159
97,80,170,159
98,80,171,159
99,80,172,159
100,80,173,159
101,80,174,159
103,80,176,159
104,80,177,159
105,80,178,159
106,80,179,159
108,80,181,159
109,80,182,159
110,80,183,159
111,80,184,159
113,81,186,160
113,81,186,160
114,81,187,160
115,81,188,160
116,81,189,160
117,81,190,160
118,81,191,160
119,82,192,161
119,82,192,161
120,82,193,161
121,82,194,161
122,82,195,161
123,82,196,161
124,82,197,161
125,83,198,162
125,83,198,162
126,83,199,162
127,83,200,162
128,83,201,162
129,83,202,162
130,83,203,162
131,84,204,163
131,85,204,164
131,86,204,165
132,88,205,167
132,89,205,168
132,91,205,170
133,92,206,171
133,94,206,173
133,95,206,174
134,97,207,176
134,98,207,177
135,100,208,179
134,98,207,177
134,97,207,176
134,95,207,174
133,94,207,173
133,93,207,172
133,91,206,170
132,90,206,169
132,88,206,167
132,87,206,166
132,86,206,165
131,86,205,165
130,86,204,165
129,87,203,166
129,87,203,166
128,87,202,166
127,88,201,167
126,88,200,167
126,89,200,168
126,89,200,168
126,89,200,168
126,89,200,168
126,89,200,168
126,89,200,168
126,90,200,169
125,90,200,169
125,90,200,169
125,90,200,169
125,90,200,169
125,90,200,169
125,90,200,169
125,90,200,169
124,90,200,169
124,90,200,169
124,90,200,169
124,90,200,169
124,91,200,169
124,91,200,169
124,91,200,169
124,91,200,169
123,91,200,169
123,91,200,169
123,91,200,169
123,91,200,169
123,91,200,169
123,91,200,169
123,91,200,169
123,92,200,169
123,92,200,169
124,92,201,169
124,92,201,169
125,92,202,169
126,92,203,169
126,92,203,169
127,92,204,169
128,92,205,169
128,92,205,169
129,92,206,169
130,92,207,169
129,91,206,168
128,90,205,168
128,90,205,168
127,89,204,168
126,89,203,167
126,88,203,167
125,87,202,167
124,87,201,167
124,86,201,166
123,86,200,166
122,85,199,166
122,85,199,166
121,85,198,166
121,86,198,167
121,87,198,168
120,88,197,169
120,88,197,169
120,89,197,170
119,90,196,171
119,91,196,172
119,91,196,172
118,92,195,173
118,93,195,174
118,94,195,175
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,93,195,174
118,92,195,173
118,92,195,173
118,92,195,173
118,92,195,173
118,92,195,173
118,92,195,173
118,92,195,173
118,92,195,173
118,92,195,173
118,92,195,173
119,92,196,173
119,92,196,173
119,92,196,173
119,92,196,173
119,92,196,173
119,92,196,173
119,92,196,173
119,92,196,173
119,92,196,173
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
119,91,196,172
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,90,197,171
120,89,197,170
120,89,197,170
120,89,197,170
120,89,197,170
120,89,197,170
120,89,197,170
120,89,197,170
120,89,197,170
120,89,197,170
121,89,198,170
121,89,198,170
121,89,198,170
121,89,198,170
121,89,198,170
121,89,198,170
121,89,198,170
121,89,198,170
121,89,198,170
121,89,198,170
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
122,88,199,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
121,88,198,169
120,88,197,169
120,88,197,169
120,89,197,170
120,89,197,170
120,89,197,170
120,89,197,170
119,89,196,170
119,89,196,170
119,89,196,170
119,90,196,171
119,90,196,171
119,90,196,171
118,90,195,171
118,90,195,171
118,90,195,171
118,90,195,171
118,91,195,172
118,91,195,172
117,91,194,172
117,91,194,172
117,91,194,172
117,91,194,172
117,91,194,172
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
117,92,194,173
